Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
4595,-0.618002852,1.161542677,1.162965695,0.048928109,0.111779253,-0.497899828,0.358326781,0.138191637,1.151719375,-0.344840614,1.816017443,-3.069628766,-0.283448743,1.513563661,-0.280245424,0.722751068,0.474656217,0.971088477,0.10482624,0.094151683,-0.437715732,-1.013703085,-0.015267438,-0.173252527,-0.184024111,0.048078985,0.30791312,0.140076003,8.91,0
4596,1.116750117,-0.470737479,0.228822004,-1.806057738,-0.133104561,0.47282538,-0.437490947,0.206482071,3.326445511,-2.211929052,1.89292262,-0.75593044,1.643677575,1.599826673,1.106410082,-2.880268903,2.397829205,-2.148283021,-0.389180875,-0.300849846,-0.189224601,0.216269276,0.088504754,-0.659670857,0.410577807,-0.768814231,0.117068158,0.001663723,2.18,0
4601,1.211185918,0.277941098,-0.39002903,1.53859659,2.097958727,4.006709125,-0.891383865,0.908313853,0.693577643,0.359047833,0.57864035,-2.790047726,1.762965635,1.63672365,0.209662652,1.229224657,-0.529887417,0.813221617,-1.052815369,-0.04312489,-0.058935039,-0.09389001,-0.087281186,0.943571891,0.571617227,0.073134109,-0.012296851,0.017721877,10.62,0
4610,-0.927913159,1.629688289,1.983768759,1.111621103,0.03291895,-0.763235888,0.739622367,-0.52159344,0.764524022,0.148055315,1.567167348,-1.982945793,3.165196871,0.521089133,1.056529721,-0.587387968,1.303012917,0.014413739,1.283829625,0.507556716,-0.455861994,-0.64796437,-0.016117701,0.65720074,-0.017083261,0.289867582,-0.00799628,-0.0298168,1.29,0
4613,-1.083015251,-0.047906276,2.031504022,-2.79205349,-1.183306845,-0.154642713,0.680497312,-0.062375952,3.141784029,-2.818336879,0.617659453,-2.042336736,1.090154045,1.218599029,0.723906599,-0.957258863,0.805436025,0.275035856,0.079229787,-0.145679467,-0.051078035,0.277840551,-0.178539738,0.038114996,0.472187249,-0.873348034,0.032531356,0.048377803,178.2,0
4622,1.194182339,0.260962954,-0.509618557,1.724474451,2.229025825,4.117374711,-0.703291171,0.914500907,0.873249069,0.209084651,0.289314958,-2.503107211,1.487636021,1.470684467,-1.180854454,0.574839626,-0.005930286,0.041441787,-0.416149185,-0.072117807,-0.488236215,-1.222774048,0.0540391,0.910897314,0.508175387,-0.204102545,-0.017229567,0.015022207,14.17,0
4628,-1.137121478,1.266321048,1.990586996,-0.088782525,-0.16760237,0.426076801,-0.232307574,0.717490189,0.576231009,-0.930940818,2.021699813,-1.684588835,2.00710272,1.825757418,-0.056599516,0.510895397,0.311738813,0.478443566,-0.255941348,0.006968451,-0.130436985,-0.183232963,-0.166081295,-0.353310579,0.085140095,0.259527206,0.139318155,0.04890507,3.23,0
4628,1.338788215,-0.696276941,0.883476168,-0.507099406,-1.258329277,-0.397536427,-1.09374277,-0.110461177,0.954235116,0.228070582,0.142500127,-3.434343991,1.80073583,1.013875564,0.444339401,1.610898735,0.622983957,-0.380707064,0.196634109,0.124761725,0.218521407,0.739888193,-0.18307244,-0.137297172,0.447975888,-0.060025331,0.001426791,0.020448605,49.99,0
4628,-1.950935955,1.175472404,0.621969056,-2.507296537,-1.205044466,0.477745028,-1.279632446,-4.198665807,1.66874968,0.037470067,-0.07030805,-1.97628773,3.166685851,1.069276519,1.133304205,-1.914325212,0.875669056,2.232458629,0.602377443,-1.122207285,3.312115754,-1.365423819,0.487028758,-0.521690541,-0.011264906,0.153678028,0.688539563,0.250975067,75,0
4628,-0.839150176,-0.058304742,0.976245077,0.679074505,1.633833438,-0.349848181,-0.139845353,0.058742914,0.687349871,-0.399067382,0.879127036,-2.405655157,1.300289726,1.856794811,-0.906691767,-0.318540398,0.459848727,0.894255521,1.796270636,0.287607555,-0.059530732,-0.088113418,-0.202859898,-0.841773662,0.029157939,0.654089943,0.019055474,0.111575437,0,0
4630,-1.459145135,0.331549878,-0.322406977,-0.310801529,-0.2303277,0.358222701,1.464759477,0.19951122,0.90559929,-0.967175208,0.581867872,-2.287263351,1.256068856,1.931048818,-1.950739112,0.586410425,-0.126554661,0.754536284,0.050897087,-0.224941337,-0.142485969,0.05484948,0.508395558,-0.869941075,-0.102312913,0.326834911,0.2454718,0.011452808,286.06,0
4635,-0.069357954,-0.295530009,2.271312222,-0.370443858,-1.236922253,0.502314221,-0.816528025,0.131905129,1.138001033,-0.268149392,-0.551324681,-2.956466511,2.277662495,0.093286623,-1.508761548,0.514778662,1.440834772,-0.595562864,1.566880461,0.267269546,0.176615977,0.986353855,-0.014433611,-0.105235745,-0.693567187,-0.136646996,0.231085502,0.19512637,52.52,0
4636,-0.872689071,0.127588415,2.39343897,-1.760761236,-0.563279218,0.234411123,-0.168078302,-0.150282548,0.370077479,0.179329507,2.443237646,-2.703495991,1.833951517,0.719799569,-0.668025146,1.400271059,0.428444482,-0.508413198,-0.564711182,-0.029234017,0.368531479,1.30090104,-0.290291308,-0.005045228,-0.114973186,-0.292114062,-0.453389752,-0.122956191,39.9,0
4636,0.664729086,-0.638773648,-0.258215733,1.243437695,0.194268285,0.690723772,0.196727011,0.072999397,1.181640168,-0.304058327,1.273948194,-2.468253847,0.688341142,2.240633901,-0.047578351,0.477923592,-0.042500825,0.557312028,-0.248512856,0.353151689,-0.159994092,-0.921783432,-0.310797856,-1.25130668,0.350795688,-0.517857822,-0.060656526,0.042953771,296.44,0
4636,1.280773596,0.577376606,0.019210325,1.315901361,0.063215191,-1.160380977,0.422251256,-0.405703349,1.08728061,-0.309064246,0.495103963,-2.575377755,1.100350804,2.105029071,0.003163951,-0.221434371,0.450562241,-0.031606872,-0.452665812,-0.234022639,-0.154036071,-0.16304466,-0.126455907,0.330796373,0.811572205,-0.333201669,-0.038048185,0.003295044,0.99,0
4636,0.745968424,-0.36779433,0.141227388,1.534303198,-0.470862516,-0.830065971,0.454156418,-0.367603869,1.272945036,-0.469580215,0.513583833,-2.434471308,1.449283216,1.929140516,0.240939847,0.066255902,0.325686055,0.20515622,-0.653470945,0.326593102,0.031286703,-0.216721171,-0.313820502,0.338257418,0.561869184,-0.393598528,-0.063593132,0.058603778,264,0
4641,-1.835600808,-0.3893295,1.394815561,1.253979064,-1.930180547,1.710674984,1.507669679,0.518233506,0.596819903,-1.46854553,1.040060371,-2.024503487,2.049060559,1.631626337,-0.54088774,0.533338524,0.197070377,1.620740386,0.781498956,1.187580661,0.274750868,0.005138203,1.001069277,-0.623263664,0.535456773,-0.287071352,-0.22581403,0.047005989,574.46,0
4641,-2.122205782,2.501710198,0.679881019,2.027273066,-0.440994153,1.174856343,-0.921126462,-2.554824171,0.74476807,-0.032508683,-1.083132576,-2.544643661,1.456806974,1.647007281,-1.587452024,0.60125277,0.674698406,0.138486788,-0.389189263,-1.06365199,2.662281996,-1.954434237,0.352348084,-0.599831169,0.091995967,-0.227466617,-0.481958433,-0.334715795,59.99,0
4641,1.282179266,0.366098995,0.449667568,0.708724844,-0.117525875,-0.643334094,0.011304641,-0.291086678,1.2709641,-0.457456612,0.390115458,-1.977973532,2.652287799,1.524912079,0.26512292,0.39140084,0.093702177,-0.1793428,-0.141271987,-0.063808056,-0.428463365,-0.97710286,0.071750037,-0.163848178,0.278237268,0.083930151,-0.054095783,0.010365076,10.43,0
4643,-1.886250778,2.711860921,-1.241407865,-0.013581124,1.048542728,0.525902881,0.698729287,0.03261017,2.895297096,3.294243599,0.83024662,-3.183007868,0.1934381,1.457247762,-0.047182485,-0.403395022,-0.113983673,0.771107929,0.469699208,1.32198412,-0.408111367,0.009118343,-0.067437884,-1.841229379,-0.172847664,-0.313343572,1.293611516,0.571270956,1.79,0
4645,1.044682093,-0.022567939,0.378690544,0.431091687,0.500305135,1.580944522,-0.562182615,0.558807724,1.279602668,-0.421295488,2.863531024,-1.905157099,0.498113024,2.242263364,0.85775511,-0.63546411,1.220340763,-1.442371184,-1.45229215,-0.32588675,-0.270342243,-0.498064108,0.23446625,-1.43503584,-0.154380056,0.190777791,0.001311419,-0.017415183,7.68,0
4648,-1.36369873,0.133793458,-0.428835208,0.680824041,2.881821889,3.388252038,-0.754168619,1.36978404,0.744377418,-0.573781071,0.168617699,-2.398926234,1.533555077,1.94557523,-0.576043394,-0.501618243,0.77262809,0.563077949,1.228740925,0.454817927,-0.127601137,-0.440414536,-0.118872481,0.959565825,0.137289523,-0.284393167,0.275152221,-0.019020022,27.42,0
4648,-0.719243336,1.498657588,1.25051703,1.517666576,0.000585898,0.064387518,0.182354369,0.425515446,0.74263801,-0.707518618,0.26799234,-1.906584971,2.075606146,1.659241629,-0.619124764,-1.154677296,1.501033695,-0.438113441,0.514202294,-0.008620145,-0.143660482,0.118600149,-0.114323844,0.052392946,-0.075273438,-0.261253989,0.284544439,0.136189637,1,0
4649,-0.516857259,-0.440627408,2.990230948,-1.644845271,-1.485526655,0.054905711,-1.007879051,0.140302504,-0.880303034,0.463025288,1.908865001,-2.425305712,2.529937373,0.456371,-1.90185066,-0.54547502,1.312956959,0.858886668,0.1775252,-0.206005022,-0.258931239,-0.016325537,-0.173635972,0.477412541,0.109288174,-0.232674752,0.087813993,0.068428944,13.5,0
4649,-1.489202929,0.481749703,1.939572381,-1.755315193,-0.811972547,0.085316026,-0.647671278,0.301401978,0.402857239,0.279875838,2.317698639,-2.519525419,1.897941601,0.973194353,-0.687270556,1.497767496,0.59376549,-0.4907147,-0.601412564,0.003120936,0.386117269,1.247248859,-0.31742344,-0.005386449,-0.054822318,-0.288269427,-0.48562349,-0.123932079,19.99,0
4650,1.309218078,0.173160577,0.35472812,0.051497083,-0.306266612,-0.878684911,-0.053369913,-0.343147788,1.434792289,-0.589279965,0.548737931,-1.975640616,2.632235452,1.486696239,0.335705149,0.294159337,0.25103407,-0.206582677,-0.005330216,-0.028154583,-0.268789578,-0.489105255,-0.004948407,0.060125625,0.289946788,0.940002579,-0.107480794,-0.002886313,12.3,0
4652,-1.253831773,1.888150324,0.276655783,0.112795917,0.015292831,-0.61582893,-0.103666677,0.696658167,0.628497471,-1.045150761,-0.077826056,-1.87662315,3.246281457,1.2793073,0.027482467,0.766540831,0.696771372,0.315880677,-0.024605637,0.075025157,-0.403745163,-0.983554461,-0.0440692,-0.548333658,0.058182504,0.090797197,0.101223209,-0.008726915,1.98,0
4652,-1.289698983,-0.95954815,0.951773443,-3.43741137,-0.865270537,-0.90185909,-0.314266187,0.318759473,1.38322422,-2.038790092,1.624170102,-0.812398643,2.788382877,1.502851714,-0.942473514,-1.998032614,0.541558662,2.347630712,-0.129986384,-0.164999295,-0.233020062,-0.316659165,0.048693149,-0.049048862,0.492297474,-0.939264344,-0.08401669,-0.156183624,130.07,0
4653,1.180951365,0.307429239,0.432940175,0.802033775,-0.318402032,-0.709921506,-0.132367462,-0.102046837,1.161823688,-0.472294497,2.458557609,-1.955805626,1.08460644,1.487039957,-0.264659058,0.681728128,0.515864155,0.560082049,-0.112178997,-0.120643284,-0.383604466,-0.97113761,0.120704474,0.209934251,0.13285176,0.03892614,-0.061644105,0.015870429,19.99,0
4654,-1.346942273,-0.198846529,2.570935417,-0.651882933,-0.160020628,1.809261632,0.339692516,0.553286324,1.57071547,-1.951708324,1.335791628,-1.368324366,2.238296316,0.727587611,-0.596224239,-1.394208928,1.948433996,-2.346620424,-1.885143983,0.22214317,-0.069428978,0.054123998,0.379468249,-0.618573092,-0.135838423,0.929584535,-0.030397074,0.055164223,181.37,0
4657,0.51763554,-2.097534264,0.40250665,-0.109042636,-1.304116318,0.915655373,-0.629250233,0.013077761,0.976986779,-0.01431174,0.746981382,-1.367423585,3.15860471,0.741166606,-1.912613894,-1.070869827,0.39059151,1.816223471,0.014845459,0.472286098,-0.494359433,-1.419906341,-0.379042501,-0.820997322,0.007516301,0.878785845,-0.112961401,0.069613056,444.41,0
4657,1.17060538,0.244658987,-0.483872222,1.556334265,2.146020656,3.965380202,-0.770657378,0.882060264,0.631048948,0.340539197,0.598534469,-2.755531498,1.734224213,1.687891557,0.110949576,1.173474771,-0.482400591,0.640413954,-0.95818081,-0.00080981,-0.167349897,-0.473605276,-0.044776833,0.927166798,0.5030684,-0.040473445,-0.02133455,0.021682893,33.41,0
4662,1.080619746,-1.078768918,1.267127988,-0.261569774,-1.731188347,-0.216816392,-1.207976042,0.047177827,0.947122502,0.261317727,2.218054927,-2.371154641,1.476927302,1.015607517,-1.047431084,1.319950829,0.888937545,-0.264266121,0.433758821,0.249384052,0.28846079,0.842950583,-0.176767991,0.52439237,0.323701253,-0.126163007,-0.003981472,0.030396119,125,0
4664,-0.714726479,1.244882124,1.598399618,0.012124353,-0.013636068,-0.506216189,0.579544231,-0.015173241,0.778852525,-0.225011236,2.313971427,-1.727016842,1.847035099,1.651388104,-0.598448265,0.340681987,0.061467208,0.372497458,0.067177689,0.217388305,-0.353975178,-0.671019491,0.004026611,0.252616793,-0.182196135,0.019335644,0.346561363,0.168397513,22.48,0
4665,0.413554698,0.988423501,0.751518738,0.324938364,0.338306201,-0.262637135,0.043570697,-1.082233434,0.887427375,-0.949450216,0.379671529,-1.747109855,3.522753163,0.818928403,0.164601694,0.655126575,0.372073412,0.06560255,-0.212287926,-0.11030355,0.259840078,-1.435190642,-0.127186442,-0.534679578,0.975867494,0.182182036,0.010563406,0.100050674,0.89,0
4669,-1.681952322,2.006504651,0.798515334,1.576376807,-0.887483549,-0.241270189,-0.533789395,1.169184228,0.104367893,-0.976248586,1.629254286,-1.03619727,1.93763621,2.46387723,-1.58950366,-0.490066157,1.404574209,0.527633349,1.145178944,-0.343567806,0.037645428,0.046802196,-0.095021507,0.49878045,0.170031905,-0.309487452,-0.535923613,-0.103254827,8.38,0
4671,-0.694914137,0.357492861,1.994745305,2.757403422,1.500583165,-0.32893176,0.179749642,-0.418915657,0.488553536,0.856740874,0.68167854,-3.092818114,1.306388528,1.372275862,0.456120863,-0.180469326,0.498308557,-0.380409267,-0.357491232,-0.117965718,-0.3487577,-0.387189273,-0.000921124,-0.013686857,-1.27005793,-0.353262588,-0.138022186,-0.294633427,3.09,0
4671,-1.564290547,0.262619385,2.440965676,3.126529656,0.662076678,0.545314407,0.077812931,-0.168831209,0.060377606,1.003382677,2.729077474,-1.862844095,2.555578864,1.21994314,0.3495803,-0.065665448,0.486889591,0.573028563,0.370020429,-0.360571606,-0.004836984,0.999926433,0.517384817,0.207972233,-0.243298408,0.249359101,-0.201576127,-0.141842988,20.48,0
4674,-0.188349586,0.536509004,-0.13583693,-2.155213761,2.534991662,3.100722367,0.055190647,0.755600588,0.991695639,-1.142836277,0.691572522,-2.734437148,1.525915361,1.649170489,-0.165467959,0.798883213,-0.397791349,0.283768216,-0.509895106,-0.067622646,-0.230805828,-0.62521348,-0.105528663,0.984058894,-0.141538779,0.72571891,-0.08073578,0.011973912,0.77,0
4675,1.159078348,-0.244249739,-0.52758707,0.654325406,1.834024231,4.130285853,-0.938544035,0.945692534,2.026472626,-0.535581649,0.097640446,-2.107512126,1.386742263,1.166193936,-1.499486989,-0.225183883,0.395319147,0.287202894,0.262067635,-0.0237834,-0.297530839,-0.495050096,-0.152002619,0.966858024,0.810914012,-0.314128428,0.026137012,0.018309393,40,0
4677,1.016916968,-0.232035071,1.025814955,0.64268706,-1.051924466,-0.941691456,-0.184948981,-0.314760056,1.668168268,-0.700403656,1.142239463,-1.259210914,3.008860872,1.068463705,-0.446950989,-0.106204056,0.714584907,-0.496389065,-0.326241329,0.165574101,-0.108012362,-0.096745326,-0.026054153,0.977872287,0.180027046,0.92680693,-0.094153993,0.028408299,110,0
4678,-1.481554898,0.510891065,2.420264206,-2.679108349,-0.69888152,-0.254294852,0.465222902,-0.174532034,2.951447967,-1.43071194,1.126123221,-1.566814762,2.954371403,0.493111923,0.994288262,-0.098732241,0.021100303,0.238206595,-1.142658003,0.305170165,-0.020869436,0.870761209,-0.356607254,0.112736056,0.497918604,-0.025026115,0.421204209,0.01982376,98.71,0
4678,-1.830018498,1.510566533,1.628343671,0.978656741,0.098531184,-0.604408516,0.686007727,-1.85395404,1.756864332,1.003938275,0.995195192,-2.737958809,1.418480102,0.997861305,0.564345466,-0.557580513,0.405360475,0.140775664,0.191749169,-0.542125628,0.653698471,-0.128607737,0.045479511,0.628291462,-0.43365487,-0.639218602,-1.442353733,-0.227161304,25,0
4685,-0.750800382,1.563125371,2.063432427,2.716429192,0.435626553,0.653888292,0.444918211,0.009699689,0.054603058,1.250554339,2.435331357,-2.48908645,1.196604663,1.696596847,0.205416566,-0.196216232,0.641499758,0.220215329,0.569581461,0.323138553,-0.349819479,-0.461343403,0.07991588,-0.104041803,-0.521832854,-0.097323892,0.189157827,0.00571485,2.71,0
4686,-2.070312499,-6.635808302,-1.27079179,-0.283629898,-3.373696139,-0.05775566,1.311313436,-0.503258293,1.945325791,-1.489183034,1.787026646,-1.544583767,0.999426046,1.791706764,-1.151378979,-2.326498092,1.33086071,2.262701854,-0.142118784,2.973539698,0.617013178,-1.180859474,-1.625893103,0.589204138,-0.094614447,-0.17949371,-0.306830341,0.307437388,1769.69,0
4686,-0.883500627,1.49127045,1.375800767,0.949456161,0.454083106,-0.74786158,0.831740441,-0.655080469,1.130371322,0.374986051,0.704296267,-2.275096858,2.467727658,1.192993094,0.269512356,-0.543340444,0.356235266,0.199995551,0.220555725,0.076475011,-0.015802309,0.384422078,-0.239408887,0.359834001,-0.285818393,-0.450496897,-0.436824915,0.018137711,2.08,0
4690,-1.300604583,0.598826086,1.898763705,-2.033316891,-0.115775,-0.510450707,0.553745416,-0.343874607,2.121498863,-1.047317556,2.856353297,-1.978023726,0.50323783,1.664723847,0.572243133,-0.753768138,0.63563087,0.098143302,0.755427611,-0.202394864,-0.307433929,-0.640531749,0.000299698,0.133055487,-0.0756318,-0.353636202,-0.828637702,-0.099949931,15.69,0
4692,-1.171080498,1.460284796,1.588859315,0.149545218,-0.242040449,-0.600161208,0.768659078,-0.155164873,1.156087882,-0.051705514,1.471297367,-1.789378006,2.519243631,1.260560455,0.276099131,-0.347010896,0.71940959,-0.857621749,-0.803594709,0.229531782,-0.381009893,-0.525620508,0.161713288,0.548249763,-0.216387894,0.028157262,0.381575646,0.237024634,49.99,0
4696,-1.287907364,1.867758074,2.89378343,2.746577435,-0.479992314,0.941415576,-0.400340269,0.356862159,0.835514608,1.211906226,0.771438015,-2.510041501,2.755849946,0.838744643,1.364017282,0.120725781,0.666395877,0.503592256,-0.255769234,0.681167504,0.041612807,0.786049936,-0.21999336,0.052396799,0.098050018,0.414711304,0.691664456,0.338954472,0,0
4697,-1.843135987,2.304023671,2.420550647,2.728576371,-0.869914839,0.89038605,-0.73969269,0.791487788,0.854972681,1.291675158,0.646895525,-2.343148048,2.817924807,1.082705945,1.339492813,0.223423227,0.824734415,0.52629462,-0.290597666,0.696469174,0.052259426,0.756316368,-0.13751111,0.046935511,0.177735989,0.4223862,0.674660339,0.334472897,4.87,0
4698,-0.491006084,1.060389715,1.67253132,1.066874491,0.127754722,-0.127493033,0.749652018,-0.116057563,0.991547126,-0.846204747,0.63532019,-1.949577189,1.832320826,1.277698827,-1.103453524,-0.958501622,1.090701727,-0.705159398,-0.552847652,-0.186892666,-0.142860682,0.024332328,-0.1073355,0.364266306,0.17404046,-0.424113028,-0.077612671,0.006568664,32.86,0
4698,1.199245072,0.064798793,-0.205924292,1.104908903,0.703559574,1.163144643,-0.20905137,0.220044493,1.602661483,-0.301974236,0.371471325,-2.458328133,0.602641929,1.823344201,-1.278616941,0.004306213,0.181904824,0.497961086,0.370062949,-0.189597065,-0.3126399,-0.55367214,-0.284039947,-1.780497475,0.793665563,-0.260457881,-0.004872909,-0.016305705,32.51,0
4698,-3.573092654,2.47944402,0.358356068,-0.888823767,-1.486608909,-0.681935899,-0.394603717,0.8535883,3.030602144,1.173303606,0.10439367,-1.469981677,2.696267122,0.685275723,-1.257086184,0.176199793,0.639136339,-0.163089088,-0.869458657,0.859652673,-0.295536138,0.190967335,-0.127648949,0.433499094,0.349885476,0.990841586,0.948827395,0.760082402,41.58,0
4699,1.328799928,-0.647079575,-0.504546995,-1.558071969,-0.203398276,-0.259578091,-0.179923286,-0.308819655,1.033241252,-0.460600773,1.199981018,-1.080851235,3.183246979,1.484366831,-0.954937195,-2.1706434,0.392750687,2.053119103,0.559090663,-0.316210998,-0.497902202,-0.587049005,-0.336542547,-0.864265593,0.968195248,-0.543732326,0.024842376,0.003110033,75,0
4701,-1.332337106,1.573089977,0.256404918,-0.273209672,-0.327796086,-0.542288908,-0.096049208,0.971517372,0.961667275,-0.81298872,1.685641075,-2.031633753,-0.037276032,2.558317381,-1.799644998,-0.084608766,0.935219931,-0.047867502,-0.871898557,-0.31439674,0.013000942,0.251468869,0.063545041,0.163505496,-0.478018408,0.268532233,0.186280258,0.147554837,0.01,0
4704,-0.401441625,1.20155166,2.453827587,3.238587632,-0.256914837,0.426676499,-0.02105254,0.11057211,0.545337135,0.341642046,0.029303201,-2.515488453,2.201632765,0.996772615,-0.516764162,-0.359353969,0.966102076,0.451860117,0.679516768,0.279523868,0.004005966,0.591569696,-0.144409049,0.384364822,-0.286725078,0.305414386,0.407878752,0.217462114,15.98,0
4709,-1.508527179,-0.259735536,0.846947915,-3.617696507,1.924706839,3.163093578,-0.688311376,1.032382741,2.709835748,-1.755726763,0.79470968,-2.379329054,1.710451114,1.14577645,1.028609775,0.658689919,-0.565288971,1.346116276,-0.360237497,0.278958563,-0.002764184,0.34968135,-0.120606906,0.985474752,0.724719084,-0.006615243,0.407721341,0.205142513,45.39,0
4711,-0.051220302,0.514941195,0.994425215,-1.049501873,-0.118546679,-1.195434766,0.60509907,-0.4440789,-0.513578414,-0.142134669,0.653693478,-3.143640615,2.241902712,1.325286292,-0.586238572,0.586392562,1.118687458,-1.222689111,0.568517586,0.137878117,0.124679427,0.510733918,-0.24858046,0.379258056,0.36342298,-0.165317265,-0.031950373,0.00226022,25,0
4712,0.074402239,-2.54974442,-0.550849338,0.254976979,-1.356892182,-0.32069951,0.45026,-0.375721326,0.498417458,-0.08415498,0.332993693,-2.760015847,1.266357698,1.758301505,-0.376413544,-2.001738256,1.380338016,0.632633098,-1.234026022,0.745262737,-0.174537795,-1.162159176,-0.544746497,0.089882892,0.071343515,1.013446272,-0.209376502,0.103231594,674.98,0
4714,1.299436892,0.478576299,0.104242311,0.699198361,0.183873707,-0.520161555,0.051955723,-0.285452553,1.234676896,-0.683753245,0.287348953,-2.059969495,2.933359209,0.916249031,0.318360571,0.652377295,0.369626032,0.137481737,-0.094656557,-0.017171054,-0.476562371,-1.100915765,0.017314218,-0.531037102,0.332364576,0.103712902,-0.046827894,0.019645165,11.99,0
4719,1.318461942,0.078991575,-0.94778423,-0.353514481,2.104428251,3.315163425,-0.627753585,0.727705372,1.232234747,-0.369425591,0.918946062,-2.433266043,1.681099236,1.860153921,0.507817511,0.611115969,-0.177922054,0.204684966,0.052044431,-0.026315022,-0.46380978,-1.255173122,0.115565686,0.931098804,0.346278716,0.071774743,-0.055034816,0.005423062,1.98,0
4719,1.116181165,-0.208364478,1.226207736,0.832420483,-0.66923463,0.713254529,-0.944167995,0.334150357,2.068560414,-0.468481275,1.735328568,-1.731009608,1.016631172,1.357014585,-0.893627582,0.162861807,0.501705753,0.26794412,-0.185344296,-0.188322799,-0.190141202,-0.142358221,0.025058373,-0.337557364,0.150309144,0.312211905,-0.00216018,0.003116436,11.5,0
4722,-1.020055695,1.51377736,-0.497235606,0.383904404,2.077564075,4.265469028,-0.775032947,-0.314559921,0.704301037,-0.665212128,0.14801198,-2.364130858,1.441672793,1.971029861,-0.658664013,-0.477093159,0.879887552,0.564322757,1.247379237,-0.365156098,1.338909554,-0.846444778,0.059090487,0.929283162,0.11500635,-0.277783952,0.109184202,0.076603955,29.99,0
4723,-0.321332478,1.27134459,2.151355178,3.071228228,0.340344103,0.810747462,0.230270927,0.111652497,-0.121235915,0.269195232,1.479090182,-1.669998158,2.492030892,1.258317894,-1.690134607,-0.432521539,0.792410223,0.622038113,1.398537874,0.149985647,-0.086994189,0.231914765,-0.280707542,0.00588203,-0.056867235,0.250197403,0.123876428,0.113254141,3.04,0
4729,-1.905681886,2.097289868,2.134039151,2.465533428,1.539649929,2.287198101,0.673216975,-3.328690292,0.836832204,2.275597369,2.302135153,-2.467410947,2.065580552,0.606570429,1.511802683,-2.193101099,1.771238003,-2.092282409,-0.971039199,-0.167130597,2.093029479,-0.204656767,0.093779904,-0.720733939,-0.12443343,0.164636538,-1.347434267,-0.860215739,11.68,0
4729,0.926459878,-0.337263303,0.911189989,1.331088425,-0.336847818,1.087839007,-0.701452871,0.295577773,1.78243528,-0.375981411,1.416886676,-1.671780851,1.790045174,1.374279315,-0.529736648,0.414103795,0.042050309,0.813330841,-0.481636242,0.054993147,0.065617795,0.362169944,-0.26019279,-0.847718502,0.449028025,-0.229093274,0.031660605,0.026882305,117,0
4733,-1.401581138,1.489382325,0.579375356,-1.522668349,-0.76973625,-1.0582369,0.102109701,0.111585789,2.315956968,-0.808774594,1.091596098,-2.179083376,1.011722625,1.978984685,1.286666807,-1.2337141,1.413711874,-0.33265184,0.872224497,0.003327055,-0.115228505,-0.183154761,0.150781148,0.351061276,-0.596564604,-0.198081082,-0.319872226,0.199306988,12.78,0
4733,1.238091801,-0.05750993,0.69106936,0.107404447,-0.648279518,-0.544938025,-0.460489943,-0.038118628,1.867478421,-0.591182197,0.728776888,-2.868389945,0.48747999,1.844740081,0.904046656,0.142956135,0.719911045,-0.44031267,-0.52599555,-0.217660519,-0.269964555,-0.548100679,0.151398147,0.02854834,-0.022295981,0.900046084,-0.089531238,-0.002843549,4.23,0
4734,1.280535165,-0.859106942,0.678512934,-0.615074152,-0.97650946,0.260979745,-1.191130038,0.077294334,1.058185281,0.191951867,-0.037908654,-3.76517642,1.271402622,1.140299758,0.78649017,1.447156654,0.811002187,-0.64428754,-0.036049383,0.10806677,0.229314447,0.734178131,-0.20635947,-0.803797874,0.393826897,-0.009446189,0.009941616,0.015839874,69.99,0
4734,-2.609261122,-0.972848734,2.351953781,4.063204613,-1.541747102,1.535367627,0.105533928,0.354584476,1.454387965,-0.071160053,-0.230011772,-3.163458628,0.053550136,0.940977966,-1.037179826,-0.816225486,1.941688609,0.02099266,0.656492728,-0.373611522,-0.145202881,0.418787125,-0.673579314,0.446992165,-0.013114924,0.43670022,-0.043266431,-0.472854616,362.48,0
4736,1.13165886,0.321139472,0.684108484,1.678970859,-0.226766178,-0.320977955,0.005057816,-0.130695647,1.524748885,-0.504231377,0.735426795,-1.769579913,1.638146545,1.484843465,-0.8756667,-0.856007445,1.104716006,-0.833496094,-0.697712524,-0.218937349,-0.224479213,-0.169767991,-0.018677976,0.352682649,0.599947541,-0.372380398,0.013598189,0.014391195,15.18,0
4743,-1.055081673,1.454596048,1.54690974,-0.127390331,-0.005662427,-0.562196176,0.638257629,-0.146284041,1.468447611,0.644851459,2.272093612,-2.34670249,0.780419273,1.508348153,-0.426116219,0.25972374,0.000952124,0.43702096,0.01971367,0.466683977,-0.479956529,-0.77331764,-0.015500795,0.216453976,-0.143050937,0.003236387,0.377557057,0.081355601,8.9,0
4744,-1.886048532,-0.899245521,2.95987229,0.430195158,1.105950487,0.546768063,-0.244549727,0.123135659,1.807876537,-0.553027333,2.135903085,-2.516651234,0.013157092,1.144584253,-0.580735993,-0.113496483,0.289675231,0.304731662,-1.517200578,-0.054458235,0.051010308,0.604356008,-0.217052241,-0.35878294,0.26669787,-0.400447611,-0.412523921,-0.220824891,84.13,0
